Timestamp,V_True_RMS
2025-10-16T16:14:41.343629,126.9418
2025-10-16T16:14:41.360296,126.9782
2025-10-16T16:14:41.376963,126.9464
2025-10-16T16:14:41.393629,126.9432
2025-10-16T16:14:41.410296,126.9718
2025-10-16T16:14:41.426963,126.9587
2025-10-16T16:14:41.443629,126.9287
2025-10-16T16:14:41.460296,126.9278
2025-10-16T16:14:41.476963,126.9358
2025-10-16T16:14:41.493629,126.9506
2025-10-16T16:14:41.510296,126.9543
2025-10-16T16:14:41.526963,126.9388
2025-10-16T16:14:41.543629,126.9700
2025-10-16T16:14:41.560296,126.9746
2025-10-16T16:14:41.576963,126.9360
2025-10-16T16:14:41.593629,126.9618
2025-10-16T16:14:41.610296,126.9549
2025-10-16T16:14:41.626963,126.9484
2025-10-16T16:14:41.643629,126.9803
2025-10-16T16:14:41.660296,126.9335
2025-10-16T16:14:41.676963,126.9761
2025-10-16T16:14:41.693629,126.9653
2025-10-16T16:14:41.710296,126.9393
2025-10-16T16:14:41.726963,126.9656
2025-10-16T16:14:41.743629,126.9363
2025-10-16T16:14:41.760296,126.9368
2025-10-16T16:14:41.776963,126.9357
2025-10-16T16:14:41.793629,126.9630
2025-10-16T16:14:41.810296,114.3068
2025-10-16T16:14:41.826963,109.9713
2025-10-16T16:14:41.843629,109.9557
2025-10-16T16:14:41.860296,109.9544
2025-10-16T16:14:41.876963,109.9561
2025-10-16T16:14:41.893629,109.9476
2025-10-16T16:14:41.910296,109.9362
2025-10-16T16:14:41.926963,109.9327
2025-10-16T16:14:41.943629,109.9567
2025-10-16T16:14:41.960296,109.9592
2025-10-16T16:14:41.976963,109.9587
2025-10-16T16:14:41.993629,109.9724
2025-10-16T16:14:42.010296,109.9311
2025-10-16T16:14:42.026963,109.9270
2025-10-16T16:14:42.043629,109.9432
2025-10-16T16:14:42.060296,109.9281
2025-10-16T16:14:42.076963,109.9583
2025-10-16T16:14:42.093629,109.9344
2025-10-16T16:14:42.110296,109.9365
2025-10-16T16:14:42.126963,109.9644
2025-10-16T16:14:42.143629,109.9440
2025-10-16T16:14:42.160296,109.9116
2025-10-16T16:14:42.176963,109.9459
2025-10-16T16:14:42.193629,109.9317
2025-10-16T16:14:42.210296,109.9410
2025-10-16T16:14:42.226963,109.9399
2025-10-16T16:14:42.243629,109.9470
2025-10-16T16:14:42.260296,109.9564
2025-10-16T16:14:42.276963,109.9447
2025-10-16T16:14:42.293629,109.9298
2025-10-16T16:14:42.310296,109.9312
2025-10-16T16:14:42.326963,109.9513
2025-10-16T16:14:42.343629,109.9402
2025-10-16T16:14:42.360296,109.9379
2025-10-16T16:14:42.376963,109.9459
2025-10-16T16:14:42.393629,109.9331
2025-10-16T16:14:42.410296,109.9362
2025-10-16T16:14:42.426963,109.9317
2025-10-16T16:14:42.443629,109.9310
2025-10-16T16:14:42.460296,109.9486
2025-10-16T16:14:42.476963,109.9371
2025-10-16T16:14:42.493629,109.9481
2025-10-16T16:14:42.510296,109.9770
2025-10-16T16:14:42.526963,109.9490
2025-10-16T16:14:42.543629,109.9546
2025-10-16T16:14:42.560296,109.9420
2025-10-16T16:14:42.576963,109.9626
2025-10-16T16:14:42.593629,109.9452
2025-10-16T16:14:42.610296,109.9341
2025-10-16T16:14:42.626963,109.9507
2025-10-16T16:14:42.643629,109.9457
2025-10-16T16:14:42.660296,109.9770
2025-10-16T16:14:42.676963,109.9628
2025-10-16T16:14:42.693629,109.9081
2025-10-16T16:14:42.710296,109.9570
2025-10-16T16:14:42.726963,109.9446
2025-10-16T16:14:42.743629,109.9301
2025-10-16T16:14:42.760296,109.9541
2025-10-16T16:14:42.776963,109.9286
2025-10-16T16:14:42.793629,109.9260
2025-10-16T16:14:42.810296,109.9287
2025-10-16T16:14:42.826963,109.9460
2025-10-16T16:14:42.843629,109.9443
2025-10-16T16:14:42.860296,109.9292
2025-10-16T16:14:42.876963,109.9511
2025-10-16T16:14:42.893629,109.9457
2025-10-16T16:14:42.910296,109.9472
2025-10-16T16:14:42.926963,109.9242
2025-10-16T16:14:42.943629,109.9155
2025-10-16T16:14:42.960296,109.9235
2025-10-16T16:14:42.976963,109.9461
2025-10-16T16:14:42.993629,109.9146
2025-10-16T16:14:43.010296,109.9289
2025-10-16T16:14:43.026963,109.9386
2025-10-16T16:14:43.043629,109.9638
2025-10-16T16:14:43.060296,109.9339
2025-10-16T16:14:43.076963,109.9105
2025-10-16T16:14:43.093629,109.9357
2025-10-16T16:14:43.110296,109.9488
2025-10-16T16:14:43.126963,109.9584
2025-10-16T16:14:43.143629,109.9544
2025-10-16T16:14:43.160296,109.9188
2025-10-16T16:14:43.176963,109.9459
2025-10-16T16:14:43.193629,109.9136
2025-10-16T16:14:43.210296,109.9479
2025-10-16T16:14:43.226963,109.9203
2025-10-16T16:14:43.243629,109.9374
2025-10-16T16:14:43.260296,109.9428
2025-10-16T16:14:43.276963,109.9165
2025-10-16T16:14:43.293629,109.9418
2025-10-16T16:14:43.310296,109.9540
2025-10-16T16:14:43.326963,109.9320
2025-10-16T16:14:43.343629,109.9248
2025-10-16T16:14:43.360296,109.9319
2025-10-16T16:14:43.376963,109.9392
2025-10-16T16:14:43.393629,109.9376
2025-10-16T16:14:43.410296,109.9481
2025-10-16T16:14:43.426963,109.9537
2025-10-16T16:14:43.443629,109.9477
2025-10-16T16:14:43.460296,109.9544
2025-10-16T16:14:43.476963,109.9301
2025-10-16T16:14:43.493629,109.9393
2025-10-16T16:14:43.510296,109.9589
2025-10-16T16:14:43.526963,109.9465
2025-10-16T16:14:43.543629,109.9211
2025-10-16T16:14:43.560296,109.9641
2025-10-16T16:14:43.576963,109.9484
2025-10-16T16:14:43.593629,109.9340
2025-10-16T16:14:43.610296,109.9308
2025-10-16T16:14:43.626963,109.9316
2025-10-16T16:14:43.643629,109.9166
2025-10-16T16:14:43.660296,109.9439
2025-10-16T16:14:43.676963,109.9351
2025-10-16T16:14:43.693629,109.9266
2025-10-16T16:14:43.710296,109.9449
2025-10-16T16:14:43.726963,109.9280
2025-10-16T16:14:43.743629,109.9353
2025-10-16T16:14:43.760296,109.9404
2025-10-16T16:14:43.776963,109.9167
2025-10-16T16:14:43.793629,109.9334
2025-10-16T16:14:43.810296,109.9441
2025-10-16T16:14:43.826963,109.9475
2025-10-16T16:14:43.843629,109.9098
2025-10-16T16:14:43.860296,109.9449
2025-10-16T16:14:43.876963,109.9543
2025-10-16T16:14:43.893629,109.9276
2025-10-16T16:14:43.910296,109.9521
2025-10-16T16:14:43.926963,109.9448
2025-10-16T16:14:43.943629,109.9342
2025-10-16T16:14:43.960296,109.9550
2025-10-16T16:14:43.976963,109.9496
2025-10-16T16:14:43.993629,109.9320
2025-10-16T16:14:44.010296,109.9159
2025-10-16T16:14:44.026963,109.9429
2025-10-16T16:14:44.043629,109.9246
2025-10-16T16:14:44.060296,109.9267
2025-10-16T16:14:44.076963,109.9315
2025-10-16T16:14:44.093629,109.9284
2025-10-16T16:14:44.110296,109.9428
2025-10-16T16:14:44.126963,109.9445
2025-10-16T16:14:44.143629,109.9358
2025-10-16T16:14:44.160296,109.9355
2025-10-16T16:14:44.176963,109.9213
2025-10-16T16:14:44.193629,109.9467
2025-10-16T16:14:44.210296,109.9551
2025-10-16T16:14:44.226963,109.9463
2025-10-16T16:14:44.243629,109.9235
2025-10-16T16:14:44.260296,109.9352
2025-10-16T16:14:44.276963,109.9275
2025-10-16T16:14:44.293629,109.9256
2025-10-16T16:14:44.310296,109.9546
2025-10-16T16:14:44.326963,109.9432
2025-10-16T16:14:44.343629,109.8956
2025-10-16T16:14:44.360296,109.9234
2025-10-16T16:14:44.376963,109.9324
2025-10-16T16:14:44.393629,109.9608
2025-10-16T16:14:44.410296,109.9361
2025-10-16T16:14:44.426963,109.9428
2025-10-16T16:14:44.443629,109.9343
2025-10-16T16:14:44.460296,109.9220
2025-10-16T16:14:44.476963,109.9805
2025-10-16T16:14:44.493629,109.9354
2025-10-16T16:14:44.510296,109.9433
2025-10-16T16:14:44.526963,109.9196
2025-10-16T16:14:44.543629,109.9263
2025-10-16T16:14:44.560296,109.9293
2025-10-16T16:14:44.576963,109.9185
2025-10-16T16:14:44.593629,109.9523
2025-10-16T16:14:44.610296,109.9347
2025-10-16T16:14:44.626963,109.9074
2025-10-16T16:14:44.643629,109.9325
2025-10-16T16:14:44.660296,109.9187
2025-10-16T16:14:44.676963,109.9343
2025-10-16T16:14:44.693629,109.9547
2025-10-16T16:14:44.710296,109.9459
2025-10-16T16:14:44.726963,109.9465
2025-10-16T16:14:44.743629,109.9211
2025-10-16T16:14:44.760296,109.9484
2025-10-16T16:14:44.776963,109.9512
2025-10-16T16:14:44.793629,109.9494
2025-10-16T16:14:44.810296,109.9335
2025-10-16T16:14:44.826963,109.9373
2025-10-16T16:14:44.843629,109.9415
2025-10-16T16:14:44.860296,109.9369
2025-10-16T16:14:44.876963,109.9285
2025-10-16T16:14:44.893629,109.9599
2025-10-16T16:14:44.910296,109.9363
2025-10-16T16:14:44.926963,109.9456
2025-10-16T16:14:44.943629,109.9323
2025-10-16T16:14:44.960296,109.9555
2025-10-16T16:14:44.976963,109.9395
2025-10-16T16:14:44.993629,109.9393
2025-10-16T16:14:45.010296,109.9387
2025-10-16T16:14:45.026963,109.9351
2025-10-16T16:14:45.043629,109.9409
2025-10-16T16:14:45.060296,109.9503
2025-10-16T16:14:45.076963,109.9384
2025-10-16T16:14:45.093629,109.9343
2025-10-16T16:14:45.110296,109.9530
2025-10-16T16:14:45.126963,109.9513
2025-10-16T16:14:45.143629,109.9560
2025-10-16T16:14:45.160296,109.9382
2025-10-16T16:14:45.176963,109.9336
2025-10-16T16:14:45.193629,109.9300
2025-10-16T16:14:45.210296,109.9173
2025-10-16T16:14:45.226963,109.9295
2025-10-16T16:14:45.243629,109.9275
2025-10-16T16:14:45.260296,109.9228
2025-10-16T16:14:45.276963,109.9267
2025-10-16T16:14:45.293629,109.9487
2025-10-16T16:14:45.310296,109.9444
2025-10-16T16:14:45.326963,109.9445
2025-10-16T16:14:45.343629,109.9508
2025-10-16T16:14:45.360296,109.9356
2025-10-16T16:14:45.376963,109.9384
2025-10-16T16:14:45.393629,109.9388
2025-10-16T16:14:45.410296,109.9390
2025-10-16T16:14:45.426963,109.9207
2025-10-16T16:14:45.443629,109.9442
2025-10-16T16:14:45.460296,109.9251
2025-10-16T16:14:45.476963,109.9651
2025-10-16T16:14:45.493629,109.9562
2025-10-16T16:14:45.510296,109.9326
2025-10-16T16:14:45.526963,109.9425
2025-10-16T16:14:45.543629,109.9339
2025-10-16T16:14:45.560296,109.9262
2025-10-16T16:14:45.576963,109.9425
2025-10-16T16:14:45.593629,109.9332
2025-10-16T16:14:45.610296,109.9488
2025-10-16T16:14:45.626963,109.9223
2025-10-16T16:14:45.643629,109.9535
2025-10-16T16:14:45.660296,109.9284
2025-10-16T16:14:45.676963,109.9476
2025-10-16T16:14:45.693629,109.9184
2025-10-16T16:14:45.710296,109.9483
2025-10-16T16:14:45.726963,109.9742
2025-10-16T16:14:45.743629,109.9224
2025-10-16T16:14:45.760296,109.9565
2025-10-16T16:14:45.776963,109.9668
2025-10-16T16:14:45.793629,109.9449
2025-10-16T16:14:45.810296,109.9428
2025-10-16T16:14:45.826963,109.9369
2025-10-16T16:14:45.843629,109.9254
2025-10-16T16:14:45.860296,109.9313
2025-10-16T16:14:45.876963,109.9284
2025-10-16T16:14:45.893629,109.9306
2025-10-16T16:14:45.910296,109.9491
2025-10-16T16:14:45.926963,109.9393
2025-10-16T16:14:45.943629,109.9022
2025-10-16T16:14:45.960296,109.9261
2025-10-16T16:14:45.976963,109.9225
2025-10-16T16:14:45.993629,109.9302
2025-10-16T16:14:46.010296,109.9435
2025-10-16T16:14:46.026963,109.9235
2025-10-16T16:14:46.043629,109.9187
2025-10-16T16:14:46.060296,109.9303
2025-10-16T16:14:46.076963,109.9527
2025-10-16T16:14:46.093629,109.9285
2025-10-16T16:14:46.110296,109.9190
2025-10-16T16:14:46.126963,109.9442
2025-10-16T16:14:46.143629,109.9459
2025-10-16T16:14:46.160296,109.9407
2025-10-16T16:14:46.176963,109.9184
2025-10-16T16:14:46.193629,109.9516
2025-10-16T16:14:46.210296,109.9297
2025-10-16T16:14:46.226963,109.9568
2025-10-16T16:14:46.243629,109.9381
2025-10-16T16:14:46.260296,109.9313
2025-10-16T16:14:46.276963,109.9479
2025-10-16T16:14:46.293629,109.9181
2025-10-16T16:14:46.310296,109.9442
2025-10-16T16:14:46.326963,109.9405
2025-10-16T16:14:46.343629,109.9456
2025-10-16T16:14:46.360296,109.9155
2025-10-16T16:14:46.376963,109.9417
2025-10-16T16:14:46.393629,109.9023
2025-10-16T16:14:46.410296,109.9554
2025-10-16T16:14:46.426963,109.9346
2025-10-16T16:14:46.443629,109.9530
2025-10-16T16:14:46.460296,109.9341
2025-10-16T16:14:46.476963,109.9345
2025-10-16T16:14:46.493629,109.9508
2025-10-16T16:14:46.510296,109.9250
2025-10-16T16:14:46.526963,109.9431
2025-10-16T16:14:46.543629,109.9428
2025-10-16T16:14:46.560296,109.9390
2025-10-16T16:14:46.576963,109.9045
2025-10-16T16:14:46.593629,109.9365
2025-10-16T16:14:46.610296,109.9066
2025-10-16T16:14:46.626963,109.9492
2025-10-16T16:14:46.643629,109.9051
2025-10-16T16:14:46.660296,109.9129
2025-10-16T16:14:46.676963,109.9503
2025-10-16T16:14:46.693629,109.9533
2025-10-16T16:14:46.710296,109.9401
2025-10-16T16:14:46.726963,109.9228
2025-10-16T16:14:46.743629,109.9371
2025-10-16T16:14:46.760296,109.9321
2025-10-16T16:14:46.776963,109.9412
2025-10-16T16:14:46.793629,109.9383
2025-10-16T16:14:46.810296,109.9265
2025-10-16T16:14:46.826963,109.9439
2025-10-16T16:14:46.843629,109.9216
2025-10-16T16:14:46.860296,109.9430
2025-10-16T16:14:46.876963,109.9197
2025-10-16T16:14:46.893629,109.9357
2025-10-16T16:14:46.910296,109.9508
2025-10-16T16:14:46.926963,109.9481
2025-10-16T16:14:46.943629,109.9459
2025-10-16T16:14:46.960296,109.9719
2025-10-16T16:14:46.976963,109.9361
2025-10-16T16:14:46.993629,109.9625
2025-10-16T16:14:47.010296,109.9364
2025-10-16T16:14:47.026963,109.9668
2025-10-16T16:14:47.043629,109.9383
2025-10-16T16:14:47.060296,109.9477
2025-10-16T16:14:47.076963,109.9232
2025-10-16T16:14:47.093629,109.9475
2025-10-16T16:14:47.110296,109.9613
2025-10-16T16:14:47.126963,109.9363
2025-10-16T16:14:47.143629,109.9212
2025-10-16T16:14:47.160296,109.9466
2025-10-16T16:14:47.176963,109.9300
2025-10-16T16:14:47.193629,109.9395
2025-10-16T16:14:47.210296,109.9375
2025-10-16T16:14:47.226963,109.9523
2025-10-16T16:14:47.243629,109.9212
2025-10-16T16:14:47.260296,109.9364
2025-10-16T16:14:47.276963,109.9332
2025-10-16T16:14:47.293629,109.9383
2025-10-16T16:14:47.310296,109.9589
2025-10-16T16:14:47.326963,109.9314
2025-10-16T16:14:47.343629,109.9409
2025-10-16T16:14:47.360296,109.9499
2025-10-16T16:14:47.376963,109.9183
2025-10-16T16:14:47.393629,109.9482
2025-10-16T16:14:47.410296,109.9550
2025-10-16T16:14:47.426963,109.9304
2025-10-16T16:14:47.443629,109.9365
2025-10-16T16:14:47.460296,109.9422
2025-10-16T16:14:47.476963,109.9475
2025-10-16T16:14:47.493629,109.9412
2025-10-16T16:14:47.510296,109.9379
2025-10-16T16:14:47.526963,109.9466
2025-10-16T16:14:47.543629,109.9178
2025-10-16T16:14:47.560296,109.9438
2025-10-16T16:14:47.576963,109.9232
2025-10-16T16:14:47.593629,109.9365
2025-10-16T16:14:47.610296,109.9254
2025-10-16T16:14:47.626963,109.9349
2025-10-16T16:14:47.643629,109.9364
2025-10-16T16:14:47.660296,109.9372
2025-10-16T16:14:47.676963,109.9481
2025-10-16T16:14:47.693629,109.9330
2025-10-16T16:14:47.710296,109.9347
2025-10-16T16:14:47.726963,109.9516
2025-10-16T16:14:47.743629,109.9490
2025-10-16T16:14:47.760296,109.9382
2025-10-16T16:14:47.776963,109.9421
2025-10-16T16:14:47.793629,109.9064
2025-10-16T16:14:47.810296,109.9452
2025-10-16T16:14:47.826963,109.9374
2025-10-16T16:14:47.843629,109.9284
2025-10-16T16:14:47.860296,109.9303
2025-10-16T16:14:47.876963,109.9332
2025-10-16T16:14:47.893629,109.9347
2025-10-16T16:14:47.910296,109.9151
2025-10-16T16:14:47.926963,109.9387
2025-10-16T16:14:47.943629,109.9444
2025-10-16T16:14:47.960296,109.9382
2025-10-16T16:14:47.976963,109.9313
2025-10-16T16:14:47.993629,109.9423
2025-10-16T16:14:48.010296,109.9194
2025-10-16T16:14:48.026963,109.9316
2025-10-16T16:14:48.043629,109.9132
2025-10-16T16:14:48.060296,109.9318
2025-10-16T16:14:48.076963,109.9501
2025-10-16T16:14:48.093629,109.9283
2025-10-16T16:14:48.110296,109.9461
2025-10-16T16:14:48.126963,109.9298
2025-10-16T16:14:48.143629,109.9552
2025-10-16T16:14:48.160296,109.9028
2025-10-16T16:14:48.176963,109.9240
2025-10-16T16:14:48.193629,109.9593
2025-10-16T16:14:48.210296,109.9308
2025-10-16T16:14:48.226963,109.9265
2025-10-16T16:14:48.243629,109.9340
2025-10-16T16:14:48.260296,109.9388
2025-10-16T16:14:48.276963,109.9395
2025-10-16T16:14:48.293629,109.9295
2025-10-16T16:14:48.310296,109.9616
2025-10-16T16:14:48.326963,109.9396
2025-10-16T16:14:48.343629,109.9400
2025-10-16T16:14:48.360296,109.9577
2025-10-16T16:14:48.376963,109.9147
2025-10-16T16:14:48.393629,109.9423
2025-10-16T16:14:48.410296,109.9311
2025-10-16T16:14:48.426963,109.9389
2025-10-16T16:14:48.443629,109.9535
2025-10-16T16:14:48.460296,109.9257
2025-10-16T16:14:48.476963,109.9401
2025-10-16T16:14:48.493629,109.9130
2025-10-16T16:14:48.510296,109.9267
2025-10-16T16:14:48.526963,109.9110
2025-10-16T16:14:48.543629,109.9246
2025-10-16T16:14:48.560296,109.9448
2025-10-16T16:14:48.576963,109.9526
2025-10-16T16:14:48.593629,109.9260
2025-10-16T16:14:48.610296,109.9208
2025-10-16T16:14:48.626963,109.9110
2025-10-16T16:14:48.643629,109.9190
2025-10-16T16:14:48.660296,109.9437
2025-10-16T16:14:48.676963,109.9151
2025-10-16T16:14:48.693629,109.9387
2025-10-16T16:14:48.710296,109.9391
2025-10-16T16:14:48.726963,109.9031
2025-10-16T16:14:48.743629,109.9504
2025-10-16T16:14:48.760296,109.9182
2025-10-16T16:14:48.776963,109.9430
2025-10-16T16:14:48.793629,109.9450
2025-10-16T16:14:48.810296,109.9365
2025-10-16T16:14:48.826963,109.9533
2025-10-16T16:14:48.843629,109.9413
2025-10-16T16:14:48.860296,109.9334
2025-10-16T16:14:48.876963,109.9570
2025-10-16T16:14:48.893629,109.9313
2025-10-16T16:14:48.910296,109.9478
2025-10-16T16:14:48.926963,109.9189
2025-10-16T16:14:48.943629,109.9304
2025-10-16T16:14:48.960296,109.9237
2025-10-16T16:14:48.976963,109.9294
2025-10-16T16:14:48.993629,109.9387
2025-10-16T16:14:49.010296,109.9304
2025-10-16T16:14:49.026963,109.9680
2025-10-16T16:14:49.043629,109.9108
2025-10-16T16:14:49.060296,109.9236
2025-10-16T16:14:49.076963,109.9339
2025-10-16T16:14:49.093629,109.9307
2025-10-16T16:14:49.110296,109.9216
2025-10-16T16:14:49.126963,109.9334
2025-10-16T16:14:49.143629,109.9127
2025-10-16T16:14:49.160296,109.9518
2025-10-16T16:14:49.176963,109.9227
2025-10-16T16:14:49.193629,109.9359
2025-10-16T16:14:49.210296,109.9361
2025-10-16T16:14:49.226963,109.9306
2025-10-16T16:14:49.243629,109.9251
2025-10-16T16:14:49.260296,109.9273
2025-10-16T16:14:49.276963,109.9595
2025-10-16T16:14:49.293629,109.9387
2025-10-16T16:14:49.310296,109.9178
2025-10-16T16:14:49.326963,109.9304
2025-10-16T16:14:49.343629,109.9064
2025-10-16T16:14:49.360296,109.9263
2025-10-16T16:14:49.376963,109.9169
2025-10-16T16:14:49.393629,109.9371
2025-10-16T16:14:49.410296,109.9323
2025-10-16T16:14:49.426963,109.9088
2025-10-16T16:14:49.443629,109.9437
2025-10-16T16:14:49.460296,109.9303
2025-10-16T16:14:49.476963,109.9648
2025-10-16T16:14:49.493629,109.9266
2025-10-16T16:14:49.510296,109.9176
2025-10-16T16:14:49.526963,109.9399
2025-10-16T16:14:49.543629,109.9224
2025-10-16T16:14:49.560296,109.9052
2025-10-16T16:14:49.576963,109.9327
2025-10-16T16:14:49.593629,109.9342
2025-10-16T16:14:49.610296,109.9561
2025-10-16T16:14:49.626963,109.9374
2025-10-16T16:14:49.643629,109.9175
2025-10-16T16:14:49.660296,109.9477
2025-10-16T16:14:49.676963,109.9085
2025-10-16T16:14:49.693629,109.9285
2025-10-16T16:14:49.710296,109.9432
2025-10-16T16:14:49.726963,109.9155
2025-10-16T16:14:49.743629,109.9110
2025-10-16T16:14:49.760296,109.9151
2025-10-16T16:14:49.776963,109.9507
2025-10-16T16:14:49.793629,109.9498
2025-10-16T16:14:49.810296,109.9400
2025-10-16T16:14:49.826963,109.9377
2025-10-16T16:14:49.843629,109.9371
2025-10-16T16:14:49.860296,109.9165
2025-10-16T16:14:49.876963,109.9544
2025-10-16T16:14:49.893629,109.9471
2025-10-16T16:14:49.910296,109.9357
2025-10-16T16:14:49.926963,109.9397
2025-10-16T16:14:49.943629,109.9429
2025-10-16T16:14:49.960296,109.9383
2025-10-16T16:14:49.976963,109.9473
2025-10-16T16:14:49.993629,109.9382
2025-10-16T16:14:50.010296,109.9362
2025-10-16T16:14:50.026963,109.9440
2025-10-16T16:14:50.043629,109.9362
2025-10-16T16:14:50.060296,109.9306
2025-10-16T16:14:50.076963,109.9367
2025-10-16T16:14:50.093629,109.9357
2025-10-16T16:14:50.110296,109.9512
2025-10-16T16:14:50.126963,109.9167
2025-10-16T16:14:50.143629,109.9301
2025-10-16T16:14:50.160296,109.9143
2025-10-16T16:14:50.176963,109.9405
2025-10-16T16:14:50.193629,109.9255
2025-10-16T16:14:50.210296,109.9408
2025-10-16T16:14:50.226963,109.9413
2025-10-16T16:14:50.243629,109.9234
2025-10-16T16:14:50.260296,109.9424
2025-10-16T16:14:50.276963,109.9327
2025-10-16T16:14:50.293629,109.9222
2025-10-16T16:14:50.310296,109.9199
2025-10-16T16:14:50.326963,109.9495
2025-10-16T16:14:50.343629,109.9486
2025-10-16T16:14:50.360296,109.9097
2025-10-16T16:14:50.376963,109.9155
2025-10-16T16:14:50.393629,109.9085
2025-10-16T16:14:50.410296,109.9418
2025-10-16T16:14:50.426963,109.9569
2025-10-16T16:14:50.443629,109.9439
2025-10-16T16:14:50.460296,109.9725
2025-10-16T16:14:50.476963,109.9198
2025-10-16T16:14:50.493629,109.9419
2025-10-16T16:14:50.510296,109.9620
2025-10-16T16:14:50.526963,109.9339
2025-10-16T16:14:50.543629,109.9550
2025-10-16T16:14:50.560296,109.9267
2025-10-16T16:14:50.576963,109.9475
2025-10-16T16:14:50.593629,109.9249
2025-10-16T16:14:50.610296,109.9299
2025-10-16T16:14:50.626963,109.9411
2025-10-16T16:14:50.643629,109.9398
2025-10-16T16:14:50.660296,109.9172
2025-10-16T16:14:50.676963,109.9526
2025-10-16T16:14:50.693629,109.9156
2025-10-16T16:14:50.710296,109.9283
2025-10-16T16:14:50.726963,109.9413
2025-10-16T16:14:50.743629,109.9187
2025-10-16T16:14:50.760296,109.9326
2025-10-16T16:14:50.776963,109.9401
2025-10-16T16:14:50.793629,109.9437
2025-10-16T16:14:50.810296,109.9118
2025-10-16T16:14:50.826963,109.9292
2025-10-16T16:14:50.843629,109.9434
2025-10-16T16:14:50.860296,109.9474
2025-10-16T16:14:50.876963,109.9377
2025-10-16T16:14:50.893629,109.9273
2025-10-16T16:14:50.910296,109.9389
2025-10-16T16:14:50.926963,109.9589
2025-10-16T16:14:50.943629,109.9072
2025-10-16T16:14:50.960296,109.9265
2025-10-16T16:14:50.976963,109.9373
2025-10-16T16:14:50.993629,109.9398
2025-10-16T16:14:51.010296,109.9445
2025-10-16T16:14:51.026963,109.9332
2025-10-16T16:14:51.043629,109.9489
2025-10-16T16:14:51.060296,109.9451
2025-10-16T16:14:51.076963,109.9142
2025-10-16T16:14:51.093629,109.9424
2025-10-16T16:14:51.110296,109.9028
2025-10-16T16:14:51.126963,109.9097
2025-10-16T16:14:51.143629,109.9495
2025-10-16T16:14:51.160296,109.9373
2025-10-16T16:14:51.176963,109.9219
2025-10-16T16:14:51.193629,109.9369
2025-10-16T16:14:51.210296,109.9401
2025-10-16T16:14:51.226963,109.9500
2025-10-16T16:14:51.243629,109.9540
2025-10-16T16:14:51.260296,109.9361
2025-10-16T16:14:51.276963,109.9341
2025-10-16T16:14:51.293629,109.9068
2025-10-16T16:14:51.310296,109.9525
2025-10-16T16:14:51.326963,109.9385
2025-10-16T16:14:51.343629,109.9396
2025-10-16T16:14:51.360296,109.9083
2025-10-16T16:14:51.376963,109.9030
2025-10-16T16:14:51.393629,109.9448
2025-10-16T16:14:51.410296,109.9387
2025-10-16T16:14:51.426963,109.9214
2025-10-16T16:14:51.443629,109.9203
2025-10-16T16:14:51.460296,109.9314
2025-10-16T16:14:51.476963,109.9374
2025-10-16T16:14:51.493629,109.9473
2025-10-16T16:14:51.510296,109.9410
2025-10-16T16:14:51.526963,109.9163
2025-10-16T16:14:51.543629,109.9470
2025-10-16T16:14:51.560296,109.9245
2025-10-16T16:14:51.576963,109.9545
2025-10-16T16:14:51.593629,109.9201
2025-10-16T16:14:51.610296,109.9226
2025-10-16T16:14:51.626963,109.9194
2025-10-16T16:14:51.643629,109.9334
2025-10-16T16:14:51.660296,109.9167
2025-10-16T16:14:51.676963,109.9370
2025-10-16T16:14:51.693629,109.9410
2025-10-16T16:14:51.710296,109.9283
2025-10-16T16:14:51.726963,109.9345
2025-10-16T16:14:51.743629,109.9529
2025-10-16T16:14:51.760296,109.9369
2025-10-16T16:14:51.776963,109.9452
2025-10-16T16:14:51.793629,109.9301
2025-10-16T16:14:51.810296,121.8726
2025-10-16T16:14:51.826963,126.9598
2025-10-16T16:14:51.843629,126.9266
2025-10-16T16:14:51.860296,126.9452
2025-10-16T16:14:51.876963,126.9245
2025-10-16T16:14:51.893629,126.9251
2025-10-16T16:14:51.910296,126.9172
2025-10-16T16:14:51.926963,126.9649
2025-10-16T16:14:51.943629,126.9246
2025-10-16T16:14:51.960296,126.9365
2025-10-16T16:14:51.976963,126.9477
2025-10-16T16:14:51.993629,126.9066
2025-10-16T16:14:52.010296,126.9478
2025-10-16T16:14:52.026963,126.9491
2025-10-16T16:14:52.043629,126.9457
2025-10-16T16:14:52.060296,126.9374
2025-10-16T16:14:52.076963,126.9394
2025-10-16T16:14:52.093629,126.9251
2025-10-16T16:14:52.110296,126.9181
2025-10-16T16:14:52.126963,126.9527
2025-10-16T16:14:52.143629,126.9616
2025-10-16T16:14:52.160296,126.9168
2025-10-16T16:14:52.176963,126.9388
2025-10-16T16:14:52.193629,126.9674
2025-10-16T16:14:52.210296,126.9249
2025-10-16T16:14:52.226963,126.9429
2025-10-16T16:14:52.243629,126.9404
2025-10-16T16:14:52.260296,126.9439
2025-10-16T16:14:52.276963,126.9292
2025-10-16T16:14:52.293629,126.9491
